feature,F,p,eta2,mean_pos,mean_neg,n_pos,n_neg,p_adj,sig
blink_rate_min,0.08436726607711799,0.7722348722922481,0.0010804629534824917,20.57169285781065,19.515658059792727,19,61,0.9687781032914782,False
expresividad_iqr,0.08168883075480689,0.775779340526379,0.001046197027472979,0.033211807083142385,0.03223177399791651,19,61,0.9687781032914782,False
brow_inner_up_slope,0.07757008671576977,0.7813547958215924,0.0009935002668451107,0.0057876984270191275,0.00469878926247235,19,61,0.9710040181083867,False
roll_std,0.06619785010248515,0.7976328818372046,0.0008479707213305427,4.832610569502178,4.721614591410903,19,61,0.9828773764838823,False
yaw_kurt,0.06556056355330267,0.7985878683931543,0.0008398141649150078,2.3590477893227026,2.622413774005702,19,61,0.9828773764838823,False
blink_segstd,0.06061637857303923,0.8061711188052268,0.0007765295918119083,0.01575284803908344,0.016402324424217442,19,61,0.9874631885843927,False
smile_act,0.056779941917558724,0.8122846141498328,0.0007274184505152415,0.18899010371095057,0.17644716915431646,19,61,0.9875403846208238,False
expresividad_dyn,0.05363455392072001,0.8174619050365736,0.0006871499863810801,0.007292123633975994,0.007431498858466933,19,61,0.9875403846208238,False
expresividad_std,0.053428327563031466,0.8178068810141197,0.0006845096840437402,0.02545648269159225,0.025009110325672542,19,61,0.9875403846208238,False
yaw_skew,0.050661320330238575,0.822505139969673,0.000649082525032272,0.0593446252843071,0.10817352549142403,19,61,0.9885507785551,False
gaze_aversion_frac,0.04546077145049443,0.8317153219169378,0.0005824909097996617,0.5704438569603066,0.5839757897989714,19,61,0.993562494573929,False
gaze_up_median,0.04101471400228874,0.8400368471295517,0.0005255533151714623,0.028966092651611833,0.02992832606475124,19,61,0.993562494573929,False
smile_mean,0.03854966991789394,0.8448541606488025,0.0004939823981986919,0.10734921000824355,0.10166190551941234,19,61,0.993562494573929,False
jaw_open_slope,0.038470960747753497,0.8450105789121615,0.0004929743019581187,-1.4876487272746559e-05,0.0002623172486429963,19,61,0.993562494573929,False
body_motion_skew,0.03793478901052977,0.8460805617856114,0.00048610703388157544,5.958289199753811,5.511893299759412,19,61,0.993562494573929,False
gaze_down_std,0.03256139220192569,0.8572690803421742,0.00041727955126663233,0.16490928515007616,0.16322942078113556,19,61,1.0,False
mouth_press_p10,0.028035168954013187,0.8674595144821389,0.0003592961029110707,0.013249710373776468,0.012763449811513993,19,61,1.0,False
blink_dyn,0.02632912927159956,0.8715187353618649,0.00033743903584106826,0.052078650234953304,0.051123583048093474,19,61,1.0,False
gaze_down_p90,0.020887803358731312,0.8854578045786689,0.00026772065720882614,0.5588769944090592,0.5539073511713841,19,61,1.0,False
body_motion_median,0.017142694965998323,0.8961676991974993,0.0002197298487721251,0.03475506589012706,0.03414790042233268,19,61,1.0,False
gaze_down_dynstd,0.016673077178935,0.8975917006709219,0.00021371171726895587,0.0855523385107517,0.08463872724869209,19,61,1.0,False
body_motion_kurt,0.015998858198500582,0.8996722482035929,0.00020507150369990178,137.60153721508226,122.45234871692345,19,61,1.0,False
gaze_out_std,0.015449081777502587,0.9014019931448549,0.00019802592895811454,0.08782337449098883,0.08865211897941884,19,61,1.0,False
hand_motion_std,0.014640369557359216,0.9040042558979684,0.0001876618220376019,0.08962031174451109,0.09134872155416693,19,61,1.0,False
brow_inner_up_dynstd,0.010777166337820299,0.9175841101321603,0.00013814971122311684,0.03505141542930347,0.03549680952746112,19,61,1.0,False
roll_iqr,0.010172690087155621,0.9199205992960565,0.0001304020967569062,5.501451743276496,5.443950101977489,19,61,1.0,False
body_motion_p10,0.009250929142605516,0.9236229173608902,0.0001185875909897948,0.015004336858462312,0.01482669661035299,19,61,1.0,False
gaze_out_kurt,0.0071513758879169385,0.9328232590571773,9.167590101396044e-05,1.6775453906310231,1.6202123165130615,19,61,1.0,False
smile_median,0.00700174859846808,0.9335280618046438,8.975795045979874e-05,0.0542898958450869,0.05666103470503,19,61,1.0,False
blink_dynstd,0.006916474189470653,0.9339331331744746,8.866488386013161e-05,0.09413089916894309,0.09345608412242322,19,61,1.0,False
pitch_std,0.006591042100017502,0.9355025999319431,8.449340000590944e-05,6.728491306304932,6.679729258427854,19,61,1.0,False
expresividad_skew,0.006103954502044014,0.9379264639927724,7.824970345402951e-05,1.1894184484293586,1.1768077207637615,19,61,1.0,False
gaze_out_skew,0.0045110111675184545,0.9466229603477944,5.7830131989065856e-05,1.2984209044983512,1.2871221426080486,19,61,1.0,False
gaze_out_iqr,0.0041411834826493394,0.9488545664250083,5.308927731040037e-05,0.11656462165870163,0.11542999683344946,19,61,1.0,False
smile_std,0.004107844260880259,0.9490605729669916,5.266189658988016e-05,0.13750691707000917,0.13614358697620935,19,61,1.0,False
hand_present_dynstd,0.0034604402815522567,0.9532415414226733,4.43626508621562e-05,0.062379896052573824,0.06336592174455764,19,61,1.0,False
gaze_down_mean,0.002910553674198829,0.9571133022701082,3.731339835320828e-05,0.33005235540239436,0.3285955702427958,19,61,1.0,False
smile_dyn,0.002299935147328322,0.9618725865667415,2.948547862358492e-05,0.02508383843508592,0.024822548225514364,19,61,1.0,False
gaze_up_p10,0.0017502561338644481,0.9667362936296654,2.243867769783646e-05,0.010639926124560163,0.010565385439998014,19,61,1.0,False
smile_dynstd,0.0012732322242466753,0.9716267811257386,1.632322360246752e-05,0.046876729662088924,0.04711345351133186,19,61,1.0,False
hand_motion_dynstd,0.001107423761563571,0.9735379265999285,1.41975389598925e-05,0.09547690017835088,0.09490943158075943,19,61,1.0,False
gaze_down_p10,0.0001596120963866189,0.9899522382205023,2.0463047406615912e-06,0.1407634733538878,0.1404803333590265,19,61,1.0,False
gaze_down_median,6.618575525747027e-05,0.9935296832385291,8.485346038021882e-07,0.30597365922049474,0.30571987455497024,19,61,1.0,False
eye_wide_kurt,1.1785801736209436e-05,0.9972695965023757,1.510999994278986e-07,31.75675989452161,31.808129318424914,19,61,1.0,False
expresividad_kurt,1.675312983025035e-06,0.9989705719818425,2.147837111592502e-08,2.136799316657217,2.1377933377125222,19,61,1.0,False
cheek_squint_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
nose_sneer_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
yaw_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
pitch_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
roll_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
body_motion_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
hand_motion_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
hand_present_act,,1.0,0.0,0.0,0.0,19,61,1.0,False
